Unnamed: 0,type_avion,age_avion,nombre_passagers,consommation_carburant
109,A320,2007.0,,0.6648531120205636
110,A320,2007.0,,0.7120835187453666
112,A320,,,0.7995020062853746
113,A320,,,0.6491345135057403
114,A320,,,0.6680985747388208
115,A320,,,0.7611099183076411
116,A319,2006.0,156.0,0.8012596104197249
117,A319,2006.0,156.0,0.578584745044555
118,A319,2006.0,156.0,0.7754446753793387
119,A319,2006.0,156.0,0.7207035486895399
120,A319,2006.0,156.0,0.7301237608498211
121,A319,2006.0,156.0,0.6325184721879603
122,A320,,,0.6596915601153331
123,A320,,,0.6763967088195851
124,A319,,,0.6808987499206989
125,A319,,,0.8004350231436498
126,A319,,,0.8441164748229744
127,A319,,,0.8943149348883892
128,A319,,,0.7431290711257652
129,A319,,,0.75512893080355
130,A319,,,0.7431625834862383
131,A319,,,0.7290205763605949
132,A320,,,0.6999138671077428
133,A320,,,0.7576864552096193
134,A320,,,0.6719851939650079
135,A320,,,0.7439060448692588
136,A320,,,0.70016523819519
137,A320,,,0.919108715893554
138,A319,,,0.7181859351855784
139,A319,,,0.7141116273911635
140,A319,,,0.7717783589813062
141,A319,,,0.7787765956247203
142,E190,,,0.5965069483523507
143,E190,,,0.4876938089507072
144,E190,,,0.5238244168007608
145,E190,,,0.6216710767301551
146,E190,2011.0,106.0,0.4726547119544003
147,E190,2011.0,106.0,0.4899090546525763
148,E190,2011.0,,0.5187874881772986
149,E190,2011.0,,0.556559091863603
150,E190,2011.0,,0.5324052721448663
151,A321,2013.0,,0.9272758072481234
152,A321,2013.0,,0.8837162326653785
153,B738,2005.0,,0.7900450208749583
154,B738,2005.0,,0.8149834522418368
155,B738,2009.0,189.0,0.6708661249686413
156,B738,2009.0,189.0,0.693158496608629
157,B738,2009.0,189.0,0.8103449820069846
158,B738,2009.0,189.0,0.8030966801436684
159,B738,2010.0,189.0,0.6164466539242077
160,B738,2010.0,189.0,0.6373014093119943
161,B738,2010.0,189.0,0.7887445280032062
162,B738,2010.0,189.0,0.8441999725351879
163,B738,,,0.8454874827784271
164,B738,,,0.8446360790144284
165,B738,2017.0,189.0,0.9689433456205208
166,B738,2017.0,189.0,0.7170164110691554
167,B738,2017.0,189.0,0.7406480297516858
168,B738,2017.0,189.0,0.7385697706175289
169,B738,2017.0,189.0,0.6303803149323028
170,B738,2017.0,189.0,0.8488251363568529
171,B738,2017.0,189.0,0.9000766178153629
172,B738,2017.0,189.0,0.7015437213784402
0,B738,,,0.8425689746999566
1,A320,2011.0,182.0,0.5827129103442872
2,A320,2011.0,182.0,0.606897676838103
3,A320,2011.0,182.0,0.6607841921334096
4,B738,,,0.6064555984166201
5,B738,,,0.6701862341521322
6,B738,2016.0,,0.6868780401876394
7,B738,2016.0,,0.7610462418227008
8,B738,2016.0,,0.9852221696327378
9,A320,2002.0,,0.6886893236323322
10,A320,2002.0,,0.8082966769282026
13,A319,,,0.7084466201477824
14,A319,,,0.833798826998938
15,A320,,,0.6353334654279952
16,A320,,,0.7180569535727852
17,A319,,,0.6372494459773328
18,A319,,,0.5647355078570142
19,A319,,,0.619308554174818
20,A319,,,0.5595329232648599
21,A319,,,0.6428426196539364
22,A319,,,0.5929251686742516
23,A320,,,0.8364699204016195
24,A320,,,0.6649858955501687
25,A320,,,0.5737412582937239
28,A321,1994.0,,1.0373489641979907
29,A321,1994.0,,0.6195858725314716
30,A321,1994.0,,0.8190892571037073
31,A321,1994.0,,0.8453748183860865
32,A321,1994.0,,0.6916239185997208
33,A321,,,0.7421951096833366
34,A321,,,0.738014442198262
35,A321,1995.0,,0.8232481472628053
36,A321,1995.0,,0.9274810948909394
37,A321,1995.0,,0.6898757068846849
38,A321,1995.0,,0.7364547377300391
39,A319,1999.0,,0.6883339364436186
40,A319,1999.0,,0.7737681682293618
41,A319,2000.0,,0.731899749411878
42,A319,2001.0,,0.9688909441762156
46,A321,2002.0,,0.8604704218620686
47,A321,2009.0,,0.8177305386122569
61,B738,2008.0,,0.6658016471435195
62,B738,2008.0,,0.89551932685473
67,A320,2010.0,182.0,0.8093681891013453
68,A320,2010.0,182.0,0.7060471205500204
69,A320,2010.0,182.0,0.6964045784210556
70,A320,2010.0,,0.7219200935253413
71,A320,2011.0,,0.7878464912729273
72,A320,2011.0,,0.705351884006481
73,A320,2011.0,,0.5705216539378327
74,A320,2011.0,,0.6759722316698175
75,A320,2011.0,,0.7783650926865702
76,A320,2011.0,,0.7138803287899083
77,A320,2011.0,,0.6421162109352584
78,A320,2011.0,,0.5494214787359236
79,A320,2011.0,,0.6745348652563757
80,A320,2011.0,,0.6560577389596901
81,A320,2011.0,,0.7477671940177717
82,A320,2011.0,,0.6543588888523058
83,A320,2011.0,,0.8085961414287228
92,A319,,,0.7090254467536083
93,A319,2012.0,,0.5381675057623586
94,A319,2012.0,,0.6110673961445464
95,A319,,,0.6263826822737889
96,A319,,,0.5714192259662929
97,A319,1996.0,138.0,0.7723044231190848
98,A319,1996.0,138.0,0.8236580990200739
99,A319,1996.0,138.0,0.8337789102088785
100,A319,1997.0,138.0,0.7033786925030638
101,A320,2000.0,168.0,0.5804233963448302
102,A320,2000.0,168.0,0.7055017814208223
103,A320,2000.0,168.0,0.7335544090518491
104,A320,2014.0,,0.7018453524309012
105,A320,2014.0,,0.9086766104345586
106,A320,2010.0,168.0,0.9007320244204196
107,B752,1998.0,,1.350023050118229
108,B752,1998.0,,1.394015296528733
111,A320,2003.0,,0.673747272481154
112,A321,2005.0,2.0,0.9359278679070356
113,A319,,,0.9391878833021986
114,A319,,,0.6925514643278896
115,A320,2014.0,,0.6539691349177884
116,A320,2014.0,,0.7596235089832899
117,A320,2014.0,,0.5793389162864887
119,A320,,,0.6958814019942877
120,A320,,,0.9841799650143028
121,A320,,,0.5398879251190061
122,A320,,,0.5863720022502444
123,A320,,,0.548650813774387
124,A319,2006.0,156.0,0.9007168462043326
125,A319,2006.0,156.0,0.7080390060353259
126,A319,2006.0,156.0,0.6009777493820723
127,A319,2006.0,156.0,0.7066206166275203
128,A319,2006.0,156.0,0.6401750212778966
129,A319,2006.0,156.0,0.8367601991981614
130,A319,,,0.6897337897631627
131,A319,,,0.7779945656137964
132,A319,,,0.7756573401658051
133,A319,,,0.7432819716104069
134,A319,,,0.6743549669477136
135,A319,,,0.6364631123090887
136,A319,,,0.6100340249137125
137,A319,,,0.7142638268607602
138,A320,,,0.8016161589622731
139,A320,,,0.741171608823926
140,A320,,,0.6938162190161459
141,A320,,,0.9257404763312548
142,A320,,,0.5875287708367779
143,A320,,,0.5902372594456378
144,A320,,,0.5496979383267042
145,A320,,,0.7737525360639581
146,A320,,,0.6414902046282935
147,A320,,,0.8181454032017458
148,A319,,,0.8121966247866601
149,A320,,,0.6859139199630963
150,A319,2010.0,100.0,0.6816587540585571
151,A319,2010.0,100.0,0.8960532807027365
152,A319,2007.0,,0.5967380347163083
153,A319,2007.0,,0.6434369643414671
156,E190,,,0.5225514399458896
157,E190,,,0.6178955907946033
158,E190,,,0.4723103469485936
159,E190,,,0.4850228312925253
160,E190,,,0.5724871166377482
161,E190,2011.0,106.0,0.5378005830747242
162,E190,2011.0,,0.6268966372458717
163,A320,2005.0,182.0,0.7531491861389107
164,A320,2005.0,182.0,0.6688712247871944
165,B738,2006.0,189.0,0.7552700424952414
166,B738,2006.0,189.0,0.9466987877384824
167,B738,2007.0,189.0,0.8498465033701853
168,B738,2007.0,189.0,0.7523686949976803
169,B738,2010.0,189.0,0.8111711070146057
170,B738,2010.0,189.0,0.9234435293201916
171,B738,2011.0,149.0,0.7300854845039534
172,B738,2011.0,149.0,0.9338077041624916
173,B738,2018.0,189.0,0.6260219615291166
174,B738,2018.0,189.0,0.6784612130032207
175,B738,2017.0,189.0,0.6545990800704635
176,B738,2017.0,189.0,0.9299644018267154
177,B738,2017.0,189.0,0.9337107390476465
178,B738,2017.0,189.0,0.8065424570455307
179,B738,2017.0,189.0,0.6055437382069242
180,B738,2017.0,189.0,0.730996249783325
181,B738,2017.0,189.0,0.8970712944655235
182,B738,2017.0,189.0,0.806990664841573
183,A320,,,0.7184544486664585
184,A320,,,0.8204517589158055
185,B737,2002.0,149.0,0.8772335358377923
0,B738,2006.0,,0.6571938498133783
1,A320,2011.0,163.0,0.6688903423165656
2,A320,2011.0,163.0,0.78242863765984
3,B738,2005.0,,0.6934656279384434
4,B738,2005.0,,0.7190323631213669
5,B738,2005.0,,0.9690401473854946
6,B738,2011.0,,0.7621115390034087
7,B738,2011.0,,0.9107186630766316
8,A320,2013.0,,0.6647926330887641
9,A320,2013.0,,0.7486680950170385
14,A319,,,0.7156888328649901
15,A319,,,0.6680416324206525
16,A319,,,0.8522854621760827
17,A319,,,0.6175416516786166
18,A319,,,0.8090388208860733
19,A319,,,0.7492126875914776
20,A319,,,0.6723835119640053
21,A319,,,0.6758418679348518
22,A319,,,0.866966669514045
23,A319,,,0.7766814767189396
24,A319,,,0.709392406853067
25,A319,,,0.8250248760818198
26,A320,,,0.8313987492618107
27,A320,,,0.757548267148958
29,A321,1995.0,,0.9459368779007544
30,A321,1995.0,,0.8691871941783141
31,A321,,,0.877190364424902
32,A321,,,0.8615218412074873
33,A321,,,0.849889529318571
34,A321,,,0.9230830959581144
35,A321,,,0.8874421694395931
36,A321,,,0.8864151534439456
37,A321,,,0.8563657091014713
38,A321,1995.0,,0.9019768159027304
39,A321,1995.0,,0.8756453128839542
40,A319,1999.0,138.0,0.7215683325257296
41,A319,1999.0,138.0,0.7618492885474425
42,A319,2000.0,,0.7960613078587341
43,A319,2000.0,,0.7548238107994999
44,A319,2000.0,,0.7317371692618183
45,A319,2001.0,,0.6862818993708041
46,A319,2001.0,,0.6953914999435322
47,A319,2001.0,,0.6805775392057934
52,A321,2008.0,,0.849236432727372
53,A321,2008.0,,0.951854583446024
54,A321,2008.0,,0.8853561529913668
55,A321,2008.0,,0.9728080257464924
56,A321,2008.0,,0.9117256986589438
57,A321,2008.0,,0.9021859171419347
58,A321,2008.0,,0.8367495618304416
59,A321,2008.0,,0.8937451756193148
60,A321,2008.0,,1.0749197872224394
61,A321,2008.0,,0.9066362003933796
62,A321,2008.0,,0.879042130868685
82,A320,2010.0,182.0,0.6750354347378554
83,A320,2010.0,182.0,0.6913866106661432
84,A320,2010.0,182.0,0.6892040658175473
85,A320,2010.0,182.0,0.7293513667515708
86,A320,2011.0,,0.7254947218818637
87,A320,2011.0,,0.722388776983587
88,A320,2011.0,,0.7054135242617569
89,A320,2011.0,,0.6822527669567788
90,A320,2011.0,,0.5549650857341054
91,A320,2011.0,,0.567770645461265
92,A320,2011.0,,0.6841137582421194
93,A320,2011.0,,0.5672351803517676
94,A320,2011.0,,0.6929046421971741
95,A320,2012.0,,0.6696015339200198
96,A319,,,0.7635642060230987
100,A319,,,0.7737460823994364
101,A319,2010.0,,0.7673841038226188
102,A319,2010.0,,0.8148255950581887
103,A319,2011.0,,0.9539136288601324
104,A319,,,0.830259406308882
105,A319,,,0.7492402256174295
108,A319,1996.0,138.0,0.8177796897912174
109,A319,1996.0,138.0,0.901073749383527
110,A320,2013.0,168.0,0.6862367246293064
111,A320,2013.0,168.0,0.7746455920283923
112,A320,2010.0,168.0,0.7162716419298897
113,A320,2010.0,168.0,2.2450676209388583
114,B752,,,1.324832386486534
115,B752,,,1.5327386145900124
117,A319,2001.0,126.0,0.7286446592816994
118,A319,2001.0,126.0,0.8153237164962402
119,A319,2005.0,130.0,0.8246865945491478
120,A319,2006.0,156.0,0.8326445165933315
121,A319,2006.0,156.0,0.771437081569993
122,A320,2011.0,162.0,0.6798607733623494
123,B738,2001.0,189.0,0.7798754070006848
124,B738,2001.0,189.0,0.7814351853779474
125,B738,2001.0,189.0,0.6947799111101756
127,A320,,,0.7798460829164955
128,A320,,,0.5785056876114334
129,A320,,,0.685396585965024
130,A320,,,0.5890159283163275
131,A320,,,0.6554413219282379
132,A320,,,0.5775872222526861
133,A319,2006.0,156.0,0.6077476724566409
134,A319,2006.0,156.0,0.7091606980267263
135,A319,2006.0,156.0,0.7317916745953925
136,A319,2006.0,156.0,0.7053820384630578
137,A319,2006.0,156.0,0.7805243135450417
138,A319,2006.0,156.0,0.7923744876655265
139,A320,,,0.7372013304054035
140,A320,,,0.6480513863784177
141,A320,,,0.6332118054256453
142,A320,,,0.7443109022417289
143,A320,,,0.5937392253962932
144,A320,,,0.7589063212012208
145,A320,,,0.7126898257559351
146,A320,,,0.7022360859051969
147,A320,,,0.7081377480026797
148,A320,,,0.6868854987685178
149,A320,,,0.7563039053222326
150,A320,,,0.7146229912040822
151,A320,,,0.6854864853434656
152,A319,,,0.7588888817446685
153,A319,,,0.9226549843749614
154,A319,2010.0,100.0,0.7451215030435527
155,A319,2003.0,147.0,0.8212262131780134
156,A319,2003.0,147.0,0.7838125619381758
157,A319,2004.0,156.0,2.3284493734892573
158,A319,2004.0,156.0,0.6580842553496715
159,E190,2012.0,,0.5596574429390094
160,E190,2012.0,,0.5538597156969394
162,B737,2008.0,129.0,0.721093169523969
163,B737,2008.0,129.0,0.6339327464176194
164,b737,,,0.6662552247917718
165,b737,,,0.6630543715897804
166,E190,,,0.4647066464365454
167,E190,,,0.563558824479347
169,E190,2011.0,,0.502732096597497
170,E190,2012.0,,0.5671824038894749
171,B738,2016.0,,1.1230298936151537
172,B738,2016.0,,0.8333158409275261
173,B738,2006.0,,0.726855486098209
174,B738,2006.0,,0.9305044725088396
175,A320,2009.0,182.0,0.6849731625958746
176,A320,2009.0,182.0,0.6861063312192689
177,B738,2010.0,189.0,0.7832650726229847
178,B738,2010.0,189.0,0.8024746680964372
179,B738,2010.0,189.0,0.7488935474893155
180,B738,2010.0,189.0,0.9521062619587108
181,B738,2011.0,149.0,0.9349821012889514
182,B738,2011.0,149.0,0.715649846059362
183,B738,,,0.7332916713488052
184,B738,,,0.8661456332409023
185,B738,2017.0,189.0,0.6558406082469712
186,B738,2017.0,189.0,0.699065716877623
187,B738,2017.0,189.0,0.9633381642528918
188,B738,2017.0,189.0,0.6879737778355475
189,B738,2017.0,189.0,0.6204362941095798
190,B738,2017.0,189.0,0.5507207108592634
191,B738,2017.0,189.0,0.9127141302264072
192,B738,2017.0,189.0,0.75191109459941
0,B738,2012.0,,0.8570454192776457
1,B738,2012.0,,0.6776035440433237
2,A320,2012.0,168.0,0.6624233801154934
3,A320,2012.0,168.0,0.7064492823863254
4,A319,2007.0,106.0,0.7275550570709226
5,A319,2007.0,106.0,0.8788359592603282
6,A320,2004.0,162.0,0.6551415056975821
7,A320,2004.0,162.0,0.771005034737452
8,B738,2001.0,,0.7901987668285252
9,B738,2001.0,,0.8630722787239008
11,A320,2013.0,,0.6913722475463805
13,A319,,,0.940543641338786
14,A319,,,0.6660457425369273
15,A319,,,0.8803588367714786
16,A319,,,0.8528408963972766
17,A319,,,0.7519613833741949
18,A319,,,0.8839766128697186
24,A319,,,0.8402709123387092
25,A319,,,0.7039569408185231
26,A319,,,0.6001113299442881
27,A319,,,0.901058017125423
28,A319,,,0.8665323848077507
29,A319,,,0.6903076423704716
30,A320,,,0.6088645780370605
31,A320,,,0.7433487402837804
33,A321,1995.0,,0.9371456209480272
34,A321,,,0.8886958284743501
35,A321,,,0.9086878273789912
36,A321,,,0.7935039668929339
37,A321,,,0.8426935869409984
38,A321,,,0.9196036380042132
39,A321,,,0.8592759679189883
40,A319,2000.0,,0.800178499384902
41,A319,2001.0,,0.773939410337739
42,A319,2006.0,2.0,0.6866271122898622
43,A319,2006.0,2.0,0.7752840832990773
47,A321,2008.0,,0.8786385966847872
48,A321,2008.0,,0.9542681351883332
49,A321,2008.0,,0.7566189054665591
50,A321,2008.0,,0.9289145130837734
51,A321,2008.0,,0.8189674778956249
52,A321,2008.0,,0.936932070656804
53,A321,2008.0,,0.8900936131833357
54,A321,2008.0,,0.7365914441036405
55,A321,2008.0,,1.770845473162675
56,A321,2009.0,,0.8582188978213114
57,A321,2009.0,,0.8172134194626379
58,A321,2009.0,,1.0793113286329008
59,A321,2009.0,,0.8618538964248904
69,A320,2009.0,,0.693084199652874
70,A320,2009.0,,0.7918144997747061
71,A320,2010.0,182.0,0.6824533872486019
72,A320,2010.0,182.0,0.704484533642804
73,A320,2011.0,,0.9354015567215191
74,A320,2011.0,,0.6621549429846646
75,A320,2011.0,,0.6605668027181862
76,A320,2011.0,,0.6345689460941201
77,A320,2011.0,,0.7448467542654802
78,A320,2011.0,,0.617571314850512
79,A320,2011.0,,0.8198846113342689
80,A320,2011.0,,0.6458234236261043
81,A320,2011.0,,0.6769750711088558
82,A320,2011.0,,0.8024071276644964
83,A320,2011.0,,0.7553123589873278
84,A320,2011.0,,0.7297649067765092
85,A320,2011.0,,0.7089252785458154
86,A320,2011.0,,0.6397539354438874
87,A319,,,0.9911062684920872
88,A319,,,2.329734777968166
95,A332,,,2.1257468698745914
98,A319,,,0.8726951718117812
99,A319,,,0.6789381754715574
100,A319,,,0.8468604188855037
101,A319,,,1.0058099812256844
102,A320,2000.0,168.0,0.6540824563097104
103,A320,2000.0,168.0,0.7964966883137595
104,A320,2015.0,,0.5340568301096036
105,A320,2015.0,,0.5878012701202368
106,A320,2010.0,168.0,0.6171510170591663
107,A320,2010.0,168.0,0.8260801635794863
108,A320,2010.0,168.0,0.6907064702019597
109,B752,1996.0,249.0,1.3144750228299749
113,A319,2005.0,130.0,0.7304400283523045
114,A320,2008.0,162.0,0.7119137472860557
115,A320,2008.0,162.0,0.7193909474821626
116,A320,,,0.752191090783679
117,A320,,,0.4788754728579668
118,A320,,,0.725005735726945
119,A320,,,0.7682996951920221
120,A320,,,0.6386969322017835
121,A320,,,0.7710298884830872
122,A319,2006.0,156.0,0.6969441574989169
123,A319,2006.0,156.0,0.6487831884769241
124,A319,2006.0,156.0,0.8828126290219169
125,A319,2006.0,156.0,0.8637570881614505
126,A319,2006.0,156.0,2.328449373489257
127,A319,2006.0,156.0,0.9293434276167246
128,A320,,,0.7097505172707165
129,A320,,,0.6897429361556516
130,A320,,,0.8463489619538211
131,A320,,,0.6729375321517269
132,A319,,,0.6970444453326321
133,A319,,,0.664902320202158
134,A319,2010.0,100.0,0.7486110318535245
135,A319,2004.0,147.0,0.7196005720845262
136,A319,2004.0,147.0,0.7344171759115857
139,B738,1998.0,171.0,2.4546366505940376
140,B738,1998.0,171.0,0.6950994096751177
141,B738,1998.0,171.0,0.8306209959357003
142,E190,,,0.554439722816098
143,B738,2002.0,,0.5739274334508847
144,B738,2002.0,,0.8240871546117474
146,E190,2011.0,,0.5829252091838478
147,A320,2010.0,180.0,0.5939139312277862
148,A320,2010.0,180.0,0.8458550106324754
149,B738,2016.0,151.0,1.0048804662163182
150,B738,2016.0,151.0,0.7507681497860343
151,B738,2005.0,189.0,0.7950641379501188
152,B738,2005.0,189.0,0.8863589502847008
153,B738,2007.0,189.0,0.8072183548389019
154,B738,2007.0,189.0,0.7840093932580873
155,B738,2007.0,189.0,0.7546402003461955
156,B738,2007.0,189.0,0.6939332568990606
157,B738,2007.0,189.0,0.8011947772753248
158,B738,2008.0,189.0,1.1732025219491524
159,B738,2008.0,189.0,0.7913098102937612
160,B738,2008.0,189.0,0.7280579187399231
165,B738,2017.0,189.0,0.5960536742083038
166,B738,2017.0,189.0,1.0006759183863363
167,B738,2017.0,189.0,0.7814078369415398
168,B738,2017.0,189.0,0.746597939752986
169,B738,2017.0,189.0,0.6913123851430069
170,B738,2017.0,189.0,0.8408564665937068
171,B738,2017.0,189.0,0.967272865969556
0,B738,2012.0,,0.8570454192776457
1,B738,2012.0,,0.6776035440433237
2,A320,2012.0,168.0,0.6624233801154934
3,A320,2012.0,168.0,0.7064492823863254
4,A319,2007.0,106.0,0.7275550570709226
5,A319,2007.0,106.0,0.8788359592603282
6,A320,2004.0,162.0,0.6551415056975821
7,A320,2004.0,162.0,0.771005034737452
8,B738,2001.0,,0.7901987668285252
9,B738,2001.0,,0.8630722787239008
11,A320,2013.0,,0.6913722475463805
13,A319,,,0.940543641338786
14,A319,,,0.6660457425369273
15,A319,,,0.8803588367714786
16,A319,,,0.8528408963972766
17,A319,,,0.7519613833741949
18,A319,,,0.8839766128697186
24,A319,,,0.8402709123387092
25,A319,,,0.7039569408185231
26,A319,,,0.6001113299442881
27,A319,,,0.901058017125423
28,A319,,,0.8665323848077507
29,A319,,,0.6903076423704716
30,A320,,,0.6088645780370605
31,A320,,,0.7433487402837804
33,A321,1995.0,,0.9371456209480272
34,A321,,,0.8886958284743501
35,A321,,,0.9086878273789912
36,A321,,,0.7935039668929339
37,A321,,,0.8426935869409984
38,A321,,,0.9196036380042132
39,A321,,,0.8592759679189883
40,A319,2000.0,,0.800178499384902
41,A319,2001.0,,0.773939410337739
42,A319,2006.0,2.0,0.6866271122898622
43,A319,2006.0,2.0,0.7752840832990773
47,A321,2008.0,,0.8786385966847872
48,A321,2008.0,,0.9542681351883332
49,A321,2008.0,,0.7566189054665591
50,A321,2008.0,,0.9289145130837734
51,A321,2008.0,,0.8189674778956249
52,A321,2008.0,,0.936932070656804
53,A321,2008.0,,0.8900936131833357
54,A321,2008.0,,0.7365914441036405
55,A321,2008.0,,1.770845473162675
56,A321,2009.0,,0.8582188978213114
57,A321,2009.0,,0.8172134194626379
58,A321,2009.0,,1.0793113286329008
59,A321,2009.0,,0.8618538964248904
69,A320,2009.0,,0.693084199652874
70,A320,2009.0,,0.7918144997747061
71,A320,2010.0,182.0,0.6824533872486019
72,A320,2010.0,182.0,0.704484533642804
73,A320,2011.0,,0.9354015567215191
74,A320,2011.0,,0.6621549429846646
75,A320,2011.0,,0.6605668027181862
76,A320,2011.0,,0.6345689460941201
77,A320,2011.0,,0.7448467542654802
78,A320,2011.0,,0.617571314850512
79,A320,2011.0,,0.8198846113342689
80,A320,2011.0,,0.6458234236261043
81,A320,2011.0,,0.6769750711088558
82,A320,2011.0,,0.8024071276644964
83,A320,2011.0,,0.7553123589873278
84,A320,2011.0,,0.7297649067765092
85,A320,2011.0,,0.7089252785458154
86,A320,2011.0,,0.6397539354438874
87,A319,,,0.9911062684920872
88,A319,,,2.329734777968166
95,A332,,,2.1257468698745914
98,A319,,,0.8726951718117812
99,A319,,,0.6789381754715574
100,A319,,,0.8468604188855037
101,A319,,,1.0058099812256844
102,A320,2000.0,168.0,0.6540824563097104
103,A320,2000.0,168.0,0.7964966883137595
104,A320,2015.0,,0.5340568301096036
105,A320,2015.0,,0.5878012701202368
106,A320,2010.0,168.0,0.6171510170591663
107,A320,2010.0,168.0,0.8260801635794863
108,A320,2010.0,168.0,0.6907064702019597
109,B752,1996.0,249.0,1.3144750228299749
113,A319,2005.0,130.0,0.7304400283523045
114,A320,2008.0,162.0,0.7119137472860557
115,A320,2008.0,162.0,0.7193909474821626
116,A320,,,0.752191090783679
117,A320,,,0.4788754728579668
118,A320,,,0.725005735726945
119,A320,,,0.7682996951920221
120,A320,,,0.6386969322017835
121,A320,,,0.7710298884830872
122,A319,2006.0,156.0,0.6969441574989169
123,A319,2006.0,156.0,0.6487831884769241
124,A319,2006.0,156.0,0.8828126290219169
125,A319,2006.0,156.0,0.8637570881614505
126,A319,2006.0,156.0,2.328449373489257
127,A319,2006.0,156.0,0.9293434276167246
128,A320,,,0.7097505172707165
129,A320,,,0.6897429361556516
130,A320,,,0.8463489619538211
131,A320,,,0.6729375321517269
132,A319,,,0.6970444453326321
133,A319,,,0.664902320202158
134,A319,2010.0,100.0,0.7486110318535245
135,A319,2004.0,147.0,0.7196005720845262
136,A319,2004.0,147.0,0.7344171759115857
139,B738,1998.0,171.0,2.4546366505940376
140,B738,1998.0,171.0,0.6950994096751177
141,B738,1998.0,171.0,0.8306209959357003
142,E190,,,0.554439722816098
143,B738,2002.0,,0.5739274334508847
144,B738,2002.0,,0.8240871546117474
146,E190,2011.0,,0.5829252091838478
147,A320,2010.0,180.0,0.5939139312277862
148,A320,2010.0,180.0,0.8458550106324754
149,B738,2016.0,151.0,1.0048804662163182
150,B738,2016.0,151.0,0.7507681497860343
151,B738,2005.0,189.0,0.7950641379501188
152,B738,2005.0,189.0,0.8863589502847008
153,B738,2007.0,189.0,0.8072183548389019
154,B738,2007.0,189.0,0.7840093932580873
155,B738,2007.0,189.0,0.7546402003461955
156,B738,2007.0,189.0,0.6939332568990606
157,B738,2007.0,189.0,0.8011947772753248
158,B738,2008.0,189.0,1.1732025219491524
159,B738,2008.0,189.0,0.7913098102937612
160,B738,2008.0,189.0,0.7280579187399231
165,B738,2017.0,189.0,0.5960536742083038
166,B738,2017.0,189.0,1.0006759183863363
167,B738,2017.0,189.0,0.7814078369415398
168,B738,2017.0,189.0,0.746597939752986
169,B738,2017.0,189.0,0.6913123851430069
170,B738,2017.0,189.0,0.8408564665937068
171,B738,2017.0,189.0,0.967272865969556
0,B738,2009.0,153.0,0.6638257888263054
4,A319,,,1.4380380332423186
6,A321,1994.0,,0.745348281998365
7,A321,1995.0,,0.6086802054027683
8,A321,1995.0,,0.9138430496618232
9,A321,,,0.9555883231382868
10,A319,2000.0,,0.7791580722464022
11,A319,2000.0,,1.1424982988211787
12,A319,2000.0,,0.8105979537068537
13,A319,2000.0,,0.6910149918261418
14,A319,2000.0,,0.7624793585816091
18,A321,2008.0,,1.336200105829949
19,A321,2008.0,,0.9106558428513764
20,A321,2008.0,,0.7194661337472306
29,A320,2011.0,,0.6902745661141017
30,A320,2011.0,,2.243207236444925
31,A320,2011.0,,0.9478942996870569
32,A320,2011.0,,0.6556124608866295
33,A320,2011.0,,0.6953025355938252
34,A320,2011.0,,0.5538937331994811
35,A320,2013.0,,0.6997484279703882
36,A320,2013.0,,0.7137421541062766
38,A319,1997.0,138.0,0.9462796223390062
41,A319,2006.0,156.0,0.7417331939641427
42,A319,2006.0,156.0,0.7467133039675281
45,A319,2006.0,156.0,0.8485966606799613
46,A319,2006.0,156.0,0.7641334620356144
47,A319,,,0.524680571255056
48,A319,,,0.8140536411400167
49,A319,,,1.3212735252455523
50,A319,,,0.7592360418054054
51,A319,,,0.8199388826421241
52,A320,2015.0,,0.4344869719077867
53,A320,2015.0,,0.7187407137016947
54,A320,,,0.4811986168181779
55,A320,,,0.710812014437148
56,A319,,,0.8539027016853434
57,E190,2012.0,,0.620882294458983
58,B737,2010.0,129.0,2.43607378908352
59,B737,2010.0,129.0,0.7194957201124359
60,E190,,,1.6133169748046134
62,B738,2010.0,189.0,0.6207676633998322
63,B738,2010.0,189.0,0.656890071688233
64,B738,2012.0,189.0,1.016899400660528
65,B738,,,1.00305643893436
66,B738,2017.0,189.0,1.5669913206687989
67,B738,2017.0,189.0,1.0525183950067305
68,B738,2017.0,189.0,0.8872195130906213
0,A320,2010.0,,0.661973282312238
1,A320,2010.0,,0.7817295016148964
2,A320,2013.0,,0.6287743016385502
3,B738,2010.0,,0.812371046495624
4,B738,2010.0,,0.9343025558727344
5,B738,2011.0,,0.7118856225535154
6,A320,2003.0,,1.7655056728218808
7,A320,2003.0,,0.749484618131791
10,A319,,,0.9239680525216856
11,A319,,,0.8127438943801931
12,A319,,,0.9451257751280618
13,A319,,,0.8726580884347759
16,A319,,,0.9369798668453366
17,A319,,,0.6565991121935081
18,A319,,,0.855111704164278
19,A319,,,0.7283235800947695
21,A321,,,0.8780738590503148
22,A321,,,0.8572110678359091
23,A321,1995.0,,0.885292542133673
24,A321,1995.0,,0.9262631214024984
26,A319,2000.0,,0.7050897638340056
27,A319,2000.0,,0.7895503163494881
28,A319,2001.0,,0.7235285511257427
29,A319,2001.0,,0.7823466598365539
30,A319,2001.0,,0.8511043527729372
34,A321,2008.0,,0.8936373620911049
35,A321,2008.0,,0.8758127826067169
36,A321,2009.0,,0.9089633845783046
47,A320,2010.0,182.0,0.6857638775234494
48,A320,2010.0,182.0,0.7165418781775775
49,A320,2010.0,,0.701104399297018
